Ensembl	KEid	AOPid
ENSG00000141542	https://identifiers.org/aop.events/291	https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57
ENSG00000141682	https://identifiers.org/aop.events/1439	https://identifiers.org/aop/237
ENSG00000141736	https://identifiers.org/aop.events/1193; https://identifiers.org/aop.events/1971	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/439
ENSG00000142082	https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443
ENSG00000142166	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000142168	https://identifiers.org/aop.events/105	https://identifiers.org/aop/437; https://identifiers.org/aop/447; https://identifiers.org/aop/479; https://identifiers.org/aop/480
ENSG00000142186	https://identifiers.org/aop.events/2089	https://identifiers.org/aop/482
ENSG00000142192	https://identifiers.org/aop.events/1438; https://identifiers.org/aop.events/1439	https://identifiers.org/aop/237; https://identifiers.org/aop/237
ENSG00000142208	https://identifiers.org/aop.events/941; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/973	https://identifiers.org/aop/148; https://identifiers.org/aop/439; https://identifiers.org/aop/149
ENSG00000142507	https://identifiers.org/aop.events/1980; https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/1647; https://identifiers.org/aop.events/1722; https://identifiers.org/aop.events/1723; https://identifiers.org/aop.events/383; https://identifiers.org/aop.events/1868; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/1847; https://identifiers.org/aop.events/1974; https://identifiers.org/aop.events/1981; https://identifiers.org/aop.events/973	https://identifiers.org/aop/443; https://identifiers.org/aop/316; https://identifiers.org/aop/410; https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/13; https://identifiers.org/aop/377; https://identifiers.org/aop/392; https://identifiers.org/aop/406; https://identifiers.org/aop/468; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/430; https://identifiers.org/aop/468; https://identifiers.org/aop/441; https://identifiers.org/aop/443; https://identifiers.org/aop/149
ENSG00000142784	https://identifiers.org/aop.events/1392; https://identifiers.org/aop.events/1543; https://identifiers.org/aop.events/1446; https://identifiers.org/aop.events/1544; https://identifiers.org/aop.events/1542; https://identifiers.org/aop.events/1845; https://identifiers.org/aop.events/1492	https://identifiers.org/aop/17; https://identifiers.org/aop/220; https://identifiers.org/aop/284; https://identifiers.org/aop/377; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/429; https://identifiers.org/aop/452; https://identifiers.org/aop/464; https://identifiers.org/aop/470; https://identifiers.org/aop/478; https://identifiers.org/aop/479; https://identifiers.org/aop/481; https://identifiers.org/aop/482; https://identifiers.org/aop/483; https://identifiers.org/aop/505; https://identifiers.org/aop/521; https://identifiers.org/aop/273; https://identifiers.org/aop/263; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/267; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/273; https://identifiers.org/aop/286; https://identifiers.org/aop/287; https://identifiers.org/aop/379; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483
ENSG00000143199	https://identifiers.org/aop.events/721	https://identifiers.org/aop/106
ENSG00000143252	https://identifiers.org/aop.events/2118	https://identifiers.org/aop/457
ENSG00000143257	https://identifiers.org/aop.events/715; https://identifiers.org/aop.events/1214; https://identifiers.org/aop.events/291	https://identifiers.org/aop/107; https://identifiers.org/aop/107; https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57
ENSG00000143387	https://identifiers.org/aop.events/2090; https://identifiers.org/aop.events/2089	https://identifiers.org/aop/482; https://identifiers.org/aop/482
ENSG00000143437	https://identifiers.org/aop.events/17; https://identifiers.org/aop.events/944; https://identifiers.org/aop.events/945; https://identifiers.org/aop.events/298; https://identifiers.org/aop.events/18	https://identifiers.org/aop/417; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/43; https://identifiers.org/aop/131; https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/415; https://identifiers.org/aop/416; https://identifiers.org/aop/417; https://identifiers.org/aop/419; https://identifiers.org/aop/439; https://identifiers.org/aop/455; https://identifiers.org/aop/456; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/494; https://identifiers.org/aop/57
ENSG00000143543	https://identifiers.org/aop.events/55	https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530
ENSG00000143669	https://identifiers.org/aop.events/1522	https://identifiers.org/aop/342; https://identifiers.org/aop/360
ENSG00000143799	https://identifiers.org/aop.events/1825; https://identifiers.org/aop.events/155	https://identifiers.org/aop/287; https://identifiers.org/aop/291; https://identifiers.org/aop/368; https://identifiers.org/aop/377; https://identifiers.org/aop/410; https://identifiers.org/aop/464; https://identifiers.org/aop/468; https://identifiers.org/aop/482; https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000143878	https://identifiers.org/aop.events/1457	https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452
ENSG00000144339	https://identifiers.org/aop.events/1656; https://identifiers.org/aop.events/1003	https://identifiers.org/aop/300; https://identifiers.org/aop/485; https://identifiers.org/aop/525; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365
ENSG00000144381	https://identifiers.org/aop.events/1848	https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000144410	https://identifiers.org/aop.events/2042	https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000144554	https://identifiers.org/aop.events/2118	https://identifiers.org/aop/457
ENSG00000144852	https://identifiers.org/aop.events/167; https://identifiers.org/aop.events/239; https://identifiers.org/aop.events/1214; https://identifiers.org/aop.events/291	https://identifiers.org/aop/34; https://identifiers.org/aop/518; https://identifiers.org/aop/58; https://identifiers.org/aop/517; https://identifiers.org/aop/8; https://identifiers.org/aop/107; https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57
ENSG00000145040	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000145321	https://identifiers.org/aop.events/1708; https://identifiers.org/aop.events/1634	https://identifiers.org/aop/313; https://identifiers.org/aop/377; https://identifiers.org/aop/296; https://identifiers.org/aop/299; https://identifiers.org/aop/311; https://identifiers.org/aop/478
ENSG00000145839	https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/962	https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/148
ENSG00000145907	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000146469	https://identifiers.org/aop.events/851	https://identifiers.org/aop/54
ENSG00000146477	https://identifiers.org/aop.events/1982; https://identifiers.org/aop.events/1493; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/1651; https://identifiers.org/aop.events/1500; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/2042; https://identifiers.org/aop.events/149; https://identifiers.org/aop.events/1241; https://identifiers.org/aop.events/1981	https://identifiers.org/aop/439; https://identifiers.org/aop/443; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470; https://identifiers.org/aop/439; https://identifiers.org/aop/298; https://identifiers.org/aop/173; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502; https://identifiers.org/aop/115; https://identifiers.org/aop/206; https://identifiers.org/aop/27; https://identifiers.org/aop/280; https://identifiers.org/aop/439; https://identifiers.org/aop/505; https://identifiers.org/aop/200; https://identifiers.org/aop/439; https://identifiers.org/aop/443
ENSG00000146648	https://identifiers.org/aop.events/1193; https://identifiers.org/aop.events/941; https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/2117; https://identifiers.org/aop.events/962	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/148; https://identifiers.org/aop/439; https://identifiers.org/aop/148; https://identifiers.org/aop/148
ENSG00000146733	https://identifiers.org/aop.events/682	https://identifiers.org/aop/10
ENSG00000147065	https://identifiers.org/aop.events/896	https://identifiers.org/aop/3; https://identifiers.org/aop/464; https://identifiers.org/aop/471
ENSG00000147099	https://identifiers.org/aop.events/1502	https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449
ENSG00000147100	https://identifiers.org/aop.events/280; https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/961	https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/42; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/152; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000147437	https://identifiers.org/aop.events/405	https://identifiers.org/aop/345; https://identifiers.org/aop/398; https://identifiers.org/aop/7
ENSG00000147465	https://identifiers.org/aop.events/447; https://identifiers.org/aop.events/1972; https://identifiers.org/aop.events/2092; https://identifiers.org/aop.events/266	https://identifiers.org/aop/18; https://identifiers.org/aop/51; https://identifiers.org/aop/440; https://identifiers.org/aop/440; https://identifiers.org/aop/18
ENSG00000147571	https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/1003	https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365
ENSG00000147883	https://identifiers.org/aop.events/1193	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294
ENSG00000147889	https://identifiers.org/aop.events/1971; https://identifiers.org/aop.events/1707	https://identifiers.org/aop/439; https://identifiers.org/aop/313
ENSG00000148180	https://identifiers.org/aop.events/1339	https://identifiers.org/aop/214; https://identifiers.org/aop/226; https://identifiers.org/aop/499; https://identifiers.org/aop/500
ENSG00000148288	https://identifiers.org/aop.events/1564	https://identifiers.org/aop/276
ENSG00000148516	https://identifiers.org/aop.events/1982; https://identifiers.org/aop.events/1457	https://identifiers.org/aop/439; https://identifiers.org/aop/443; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452
ENSG00000148737	https://identifiers.org/aop.events/1394	https://identifiers.org/aop/220
ENSG00000148826	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000148926	https://identifiers.org/aop.events/1848	https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000149131	https://identifiers.org/aop.events/1866; https://identifiers.org/aop.events/1867; https://identifiers.org/aop.events/1845	https://identifiers.org/aop/392; https://identifiers.org/aop/392; https://identifiers.org/aop/379
ENSG00000149273	https://identifiers.org/aop.events/814	https://identifiers.org/aop/128; https://identifiers.org/aop/256; https://identifiers.org/aop/257; https://identifiers.org/aop/258; https://identifiers.org/aop/377; https://identifiers.org/aop/437; https://identifiers.org/aop/447
ENSG00000149311	https://identifiers.org/aop.events/1980; https://identifiers.org/aop.events/1193; https://identifiers.org/aop.events/1974	https://identifiers.org/aop/443; https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/441
ENSG00000149452	https://identifiers.org/aop.events/877	https://identifiers.org/aop/138
ENSG00000149735	https://identifiers.org/aop.events/1392; https://identifiers.org/aop.events/898; https://identifiers.org/aop.events/1845; https://identifiers.org/aop.events/1885	https://identifiers.org/aop/17; https://identifiers.org/aop/220; https://identifiers.org/aop/284; https://identifiers.org/aop/377; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/429; https://identifiers.org/aop/452; https://identifiers.org/aop/464; https://identifiers.org/aop/470; https://identifiers.org/aop/478; https://identifiers.org/aop/479; https://identifiers.org/aop/481; https://identifiers.org/aop/482; https://identifiers.org/aop/483; https://identifiers.org/aop/505; https://identifiers.org/aop/521; https://identifiers.org/aop/144; https://identifiers.org/aop/257; https://identifiers.org/aop/530; https://identifiers.org/aop/379; https://identifiers.org/aop/399
ENSG00000150361	https://identifiers.org/aop.events/1214	https://identifiers.org/aop/107
ENSG00000150455	https://identifiers.org/aop.events/1848; https://identifiers.org/aop.events/1700	https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/277
ENSG00000150768	https://identifiers.org/aop.events/1973; https://identifiers.org/aop.events/1854; https://identifiers.org/aop.events/1789	https://identifiers.org/aop/440; https://identifiers.org/aop/319; https://identifiers.org/aop/346
ENSG00000150782	https://identifiers.org/aop.events/826; https://identifiers.org/aop.events/1895; https://identifiers.org/aop.events/1496; https://identifiers.org/aop.events/1967; https://identifiers.org/aop.events/398; https://identifiers.org/aop.events/149; https://identifiers.org/aop.events/1492	https://identifiers.org/aop/40; https://identifiers.org/aop/377; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/173; https://identifiers.org/aop/237; https://identifiers.org/aop/319; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/382; https://identifiers.org/aop/39; https://identifiers.org/aop/392; https://identifiers.org/aop/409; https://identifiers.org/aop/451; https://identifiers.org/aop/468; https://identifiers.org/aop/407; https://identifiers.org/aop/39; https://identifiers.org/aop/40; https://identifiers.org/aop/115; https://identifiers.org/aop/206; https://identifiers.org/aop/27; https://identifiers.org/aop/280; https://identifiers.org/aop/439; https://identifiers.org/aop/505; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/38; https://identifiers.org/aop/483
ENSG00000151067	https://identifiers.org/aop.events/593	https://identifiers.org/aop/95
ENSG00000151093	https://identifiers.org/aop.events/1841; https://identifiers.org/aop.events/1848	https://identifiers.org/aop/374; https://identifiers.org/aop/471; https://identifiers.org/aop/320; https://identifiers.org/aop/377
ENSG00000151623	https://identifiers.org/aop.events/889	https://identifiers.org/aop/273; https://identifiers.org/aop/3
ENSG00000151694	https://identifiers.org/aop.events/1854	https://identifiers.org/aop/319
ENSG00000151779	https://identifiers.org/aop.events/814	https://identifiers.org/aop/128; https://identifiers.org/aop/256; https://identifiers.org/aop/257; https://identifiers.org/aop/258; https://identifiers.org/aop/377; https://identifiers.org/aop/437; https://identifiers.org/aop/447
ENSG00000151849	https://identifiers.org/aop.events/1493	https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/293; https://identifiers.org/aop/294; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/432; https://identifiers.org/aop/470
ENSG00000151882	https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/1725; https://identifiers.org/aop.events/1723	https://identifiers.org/aop/316; https://identifiers.org/aop/316; https://identifiers.org/aop/316
ENSG00000151914	https://identifiers.org/aop.events/958	https://identifiers.org/aop/152
ENSG00000152266	https://identifiers.org/aop.events/2090	https://identifiers.org/aop/482
ENSG00000152284	https://identifiers.org/aop.events/1394	https://identifiers.org/aop/220
ENSG00000152422	https://identifiers.org/aop.events/155	https://identifiers.org/aop/139; https://identifiers.org/aop/141; https://identifiers.org/aop/15; https://identifiers.org/aop/272; https://identifiers.org/aop/296; https://identifiers.org/aop/322; https://identifiers.org/aop/397; https://identifiers.org/aop/432; https://identifiers.org/aop/443; https://identifiers.org/aop/478
ENSG00000152818	https://identifiers.org/aop.events/957	https://identifiers.org/aop/152; https://identifiers.org/aop/366
ENSG00000153234	https://identifiers.org/aop.events/119	https://identifiers.org/aop/28
ENSG00000153563	https://identifiers.org/aop.events/1702; https://identifiers.org/aop.events/1709	https://identifiers.org/aop/277; https://identifiers.org/aop/313
ENSG00000154174	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000154415	https://identifiers.org/aop.events/1720; https://identifiers.org/aop.events/2024	https://identifiers.org/aop/316; https://identifiers.org/aop/449
ENSG00000154553	https://identifiers.org/aop.events/1549; https://identifiers.org/aop.events/2090; https://identifiers.org/aop.events/2089; https://identifiers.org/aop.events/889	https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/285; https://identifiers.org/aop/482; https://identifiers.org/aop/482; https://identifiers.org/aop/273; https://identifiers.org/aop/3
ENSG00000154639	https://identifiers.org/aop.events/715; https://identifiers.org/aop.events/1214; https://identifiers.org/aop.events/291	https://identifiers.org/aop/107; https://identifiers.org/aop/107; https://identifiers.org/aop/318; https://identifiers.org/aop/34; https://identifiers.org/aop/517; https://identifiers.org/aop/518; https://identifiers.org/aop/57
ENSG00000154640	https://identifiers.org/aop.events/1714	https://identifiers.org/aop/314
ENSG00000154764	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000155380	https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/961	https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000155657	https://identifiers.org/aop.events/2027	https://identifiers.org/aop/460
ENSG00000156113	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
ENSG00000156313	https://identifiers.org/aop.events/2027; https://identifiers.org/aop.events/2044	https://identifiers.org/aop/460; https://identifiers.org/aop/460
ENSG00000156709	https://identifiers.org/aop.events/177; https://identifiers.org/aop.events/55	https://identifiers.org/aop/130; https://identifiers.org/aop/144; https://identifiers.org/aop/178; https://identifiers.org/aop/200; https://identifiers.org/aop/205; https://identifiers.org/aop/207; https://identifiers.org/aop/256; https://identifiers.org/aop/258; https://identifiers.org/aop/273; https://identifiers.org/aop/3; https://identifiers.org/aop/324; https://identifiers.org/aop/325; https://identifiers.org/aop/326; https://identifiers.org/aop/335; https://identifiers.org/aop/34; https://identifiers.org/aop/362; https://identifiers.org/aop/377; https://identifiers.org/aop/423; https://identifiers.org/aop/437; https://identifiers.org/aop/447; https://identifiers.org/aop/464; https://identifiers.org/aop/476; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/480; https://identifiers.org/aop/481; https://identifiers.org/aop/497; https://identifiers.org/aop/500; https://identifiers.org/aop/509; https://identifiers.org/aop/511; https://identifiers.org/aop/530; https://identifiers.org/aop/77; https://identifiers.org/aop/78; https://identifiers.org/aop/79; https://identifiers.org/aop/80; https://identifiers.org/aop/87; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530
ENSG00000156738	https://identifiers.org/aop.events/1888; https://identifiers.org/aop.events/850; https://identifiers.org/aop.events/1879; https://identifiers.org/aop.events/409; https://identifiers.org/aop.events/1848; https://identifiers.org/aop.events/373	https://identifiers.org/aop/400; https://identifiers.org/aop/131; https://identifiers.org/aop/459; https://identifiers.org/aop/397; https://identifiers.org/aop/46; https://identifiers.org/aop/320; https://identifiers.org/aop/377; https://identifiers.org/aop/46
ENSG00000157005	https://identifiers.org/aop.events/851	https://identifiers.org/aop/54
ENSG00000157017	https://identifiers.org/aop.events/1854	https://identifiers.org/aop/319
ENSG00000157514	https://identifiers.org/aop.events/1708	https://identifiers.org/aop/313; https://identifiers.org/aop/377
ENSG00000157554	https://identifiers.org/aop.events/593	https://identifiers.org/aop/95
ENSG00000157764	https://identifiers.org/aop.events/1193	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294
ENSG00000158517	https://identifiers.org/aop.events/1940; https://identifiers.org/aop.events/1753	https://identifiers.org/aop/298; https://identifiers.org/aop/298
ENSG00000158856	https://identifiers.org/aop.events/177	https://identifiers.org/aop/130; https://identifiers.org/aop/144; https://identifiers.org/aop/178; https://identifiers.org/aop/200; https://identifiers.org/aop/205; https://identifiers.org/aop/207; https://identifiers.org/aop/256; https://identifiers.org/aop/258; https://identifiers.org/aop/273; https://identifiers.org/aop/3; https://identifiers.org/aop/324; https://identifiers.org/aop/325; https://identifiers.org/aop/326; https://identifiers.org/aop/335; https://identifiers.org/aop/34; https://identifiers.org/aop/362; https://identifiers.org/aop/377; https://identifiers.org/aop/423; https://identifiers.org/aop/437; https://identifiers.org/aop/447; https://identifiers.org/aop/464; https://identifiers.org/aop/476; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/480; https://identifiers.org/aop/481; https://identifiers.org/aop/497; https://identifiers.org/aop/500; https://identifiers.org/aop/509; https://identifiers.org/aop/511; https://identifiers.org/aop/530; https://identifiers.org/aop/77; https://identifiers.org/aop/78; https://identifiers.org/aop/79; https://identifiers.org/aop/80; https://identifiers.org/aop/87
ENSG00000159263	https://identifiers.org/aop.events/944	https://identifiers.org/aop/150; https://identifiers.org/aop/151; https://identifiers.org/aop/310; https://identifiers.org/aop/455; https://identifiers.org/aop/456
ENSG00000159640	https://identifiers.org/aop.events/1854; https://identifiers.org/aop.events/1867; https://identifiers.org/aop.events/877	https://identifiers.org/aop/319; https://identifiers.org/aop/392; https://identifiers.org/aop/138
ENSG00000160013	https://identifiers.org/aop.events/958	https://identifiers.org/aop/152
ENSG00000160111	https://identifiers.org/aop.events/851	https://identifiers.org/aop/54
ENSG00000160226	https://identifiers.org/aop.events/1392; https://identifiers.org/aop.events/898; https://identifiers.org/aop.events/1845; https://identifiers.org/aop.events/1885	https://identifiers.org/aop/17; https://identifiers.org/aop/220; https://identifiers.org/aop/284; https://identifiers.org/aop/377; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/429; https://identifiers.org/aop/452; https://identifiers.org/aop/464; https://identifiers.org/aop/470; https://identifiers.org/aop/478; https://identifiers.org/aop/479; https://identifiers.org/aop/481; https://identifiers.org/aop/482; https://identifiers.org/aop/483; https://identifiers.org/aop/505; https://identifiers.org/aop/521; https://identifiers.org/aop/144; https://identifiers.org/aop/257; https://identifiers.org/aop/530; https://identifiers.org/aop/379; https://identifiers.org/aop/399
ENSG00000160255	https://identifiers.org/aop.events/1857	https://identifiers.org/aop/377; https://identifiers.org/aop/412
ENSG00000160868	https://identifiers.org/aop.events/409; https://identifiers.org/aop.events/961; https://identifiers.org/aop.events/1214	https://identifiers.org/aop/46; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8; https://identifiers.org/aop/107
ENSG00000160917	https://identifiers.org/aop.events/2180	https://identifiers.org/aop/506
ENSG00000161798	https://identifiers.org/aop.events/1498	https://identifiers.org/aop/173; https://identifiers.org/aop/302
ENSG00000162174	https://identifiers.org/aop.events/1549; https://identifiers.org/aop.events/2090; https://identifiers.org/aop.events/2089; https://identifiers.org/aop.events/889	https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/285; https://identifiers.org/aop/482; https://identifiers.org/aop/482; https://identifiers.org/aop/273; https://identifiers.org/aop/3
ENSG00000162409	https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443
ENSG00000162434	https://identifiers.org/aop.events/1717; https://identifiers.org/aop.events/1715	https://identifiers.org/aop/315; https://identifiers.org/aop/315
ENSG00000162552	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000162594	https://identifiers.org/aop.events/1707	https://identifiers.org/aop/313
